-4.219810040705562759e-01;-4.762550881953866444e-01;-5.807327001356852314e-01;-5.468113975576662789e-01;-5.888738127544097534e-01;-4.694708276797828761e-01;-4.369063772048846772e-01;-4.084124830393486838e-01;-3.147896879240162371e-01;-2.822252374491180382e-01;-2.876526458616011084e-01;-2.659430122116689388e-01;-2.550881953867028540e-01;-2.578018995929443613e-01;-2.442333785617367692e-01;-2.360922659430122195e-01;-3.283582089552238847e-01;-2.578018995929443613e-01;-1.777476255088195345e-01;-2.578018995929443613e-01
-3.880597014925372679e-01;-4.111261872455901911e-01;-5.454545454545454142e-01;-4.776119402985074536e-01;-5.318860244233378776e-01;-4.138398914518316984e-01;-4.056987788331072320e-01;-3.772048846675711831e-01;-2.727272727272727071e-01;-2.469470827679783043e-01;-2.659430122116689388e-01;-2.265943012211668883e-01;-2.143826322930800499e-01;-2.021709633649932114e-01;-2.211668928086838459e-01;-2.008141112618724577e-01;-2.862957937584802992e-01;-2.198100407055630923e-01;-1.424694708276798005e-01;-2.130257801899592962e-01
-3.514246947082767525e-01;-4.002713704206241618e-01;-5.088195386702849543e-01;-4.396200814111261845e-01;-5.074626865671642006e-01;-3.839891451831750624e-01;-4.165535956580732613e-01;-3.744911804613296757e-01;-2.496607869742198116e-01;-2.360922659430122195e-01;-2.550881953867028540e-01;-2.143826322930800499e-01;-2.279511533242876420e-01;-2.320217096336499307e-01;-2.279511533242876420e-01;-2.048846675712347465e-01;-2.822252374491180382e-01;-2.225237449118045996e-01;-1.641791044776119424e-01;-2.075983717774762538e-01
-3.867028493894165697e-01;-4.477611940298507065e-01;-5.563093622795114435e-01;-4.979647218453188695e-01;-5.481682496607869215e-01;-4.165535956580732613e-01;-4.219810040705562759e-01;-4.029850746268656692e-01;-2.564450474898236076e-01;-2.252374491180461069e-01;-2.578018995929443613e-01;-2.021709633649932114e-01;-2.320217096336499307e-01;-2.089552238805970075e-01;-1.981004070556309227e-01;-1.926729986431478803e-01;-2.686567164179104461e-01;-2.442333785617367692e-01;-1.750339213025780272e-01;-2.347354138398914380e-01
-3.270013568521031311e-01;-3.487109905020352452e-01;-4.721845318860244389e-01;-4.301221166892808534e-01;-4.613297150610582986e-01;-3.364993215739484067e-01;-3.853459972862957605e-01;-3.744911804613296757e-01;-2.306648575305291493e-01;-2.157394843962008313e-01;-2.442333785617367692e-01;-2.211668928086838459e-01;-2.279511533242876420e-01;-1.981004070556309227e-01;-1.641791044776119424e-01;-1.383989145183175118e-01;-3.147896879240162371e-01;-3.107191316146539761e-01;-2.279511533242876420e-01;-1.804613297150610696e-01
-3.080054274084124688e-01;-3.921302578018995844e-01;-4.830393487109905237e-01;-4.436906377204884455e-01;-4.871099050203527292e-01;-3.622795115332428373e-01;-4.056987788331072320e-01;-3.785617367706919922e-01;-2.048846675712347465e-01;-1.655359565807326960e-01;-2.360922659430122195e-01;-2.008141112618724577e-01;-2.048846675712347465e-01;-1.926729986431478803e-01;-1.383989145183175118e-01;-1.234735413839891521e-01;-2.917232021709633694e-01;-3.080054274084124688e-01;-2.442333785617367692e-01;-1.709633649932157384e-01
-4.884667571234735384e-01;-5.400271370420623995e-01;-6.472184531886023828e-01;-5.617367706919945691e-01;-6.160108548168249376e-01;-4.857530529172320310e-01;-5.400271370420623995e-01;-4.776119402985074536e-01;-3.270013568521031311e-01;-2.917232021709633694e-01;-3.283582089552238847e-01;-2.862957937584802992e-01;-2.822252374491180382e-01;-2.686567164179104461e-01;-3.147896879240162371e-01;-2.917232021709633694e-01;-4.138398914518316984e-01;-2.930800542740841230e-01;-1.831750339213025769e-01;-3.052917232021709615e-01
-3.487109905020352452e-01;-4.233378561736770851e-01;-5.400271370420623995e-01;-4.925373134328357994e-01;-5.468113975576662789e-01;-4.165535956580732613e-01;-4.626865671641791078e-01;-4.287652645861600997e-01;-2.483039348710990579e-01;-2.333785617367706844e-01;-2.578018995929443613e-01;-2.198100407055630923e-01;-2.225237449118045996e-01;-2.442333785617367692e-01;-3.107191316146539761e-01;-3.080054274084124688e-01;-2.930800542740841230e-01;-2.103120759837177889e-01;-8.005427408412482682e-02;-2.306648575305291493e-01
-2.645861601085481851e-01;-3.364993215739484067e-01;-4.559023066485752840e-01;-4.084124830393486838e-01;-4.572591587516960931e-01;-3.378561736770692159e-01;-3.649932157394844001e-01;-3.527815468113975617e-01;-1.777476255088195345e-01;-1.560379918588873649e-01;-1.777476255088195345e-01;-1.424694708276798005e-01;-1.641791044776119424e-01;-1.750339213025780272e-01;-2.279511533242876420e-01;-2.442333785617367692e-01;-1.831750339213025769e-01;-8.005427408412482682e-02;-1.628222523744911679e-02;-1.316146540027136880e-01
-4.165535956580732613e-01;-4.681139755766621779e-01;-5.766621438263229704e-01;-5.101763907734057080e-01;-5.698778833107192021e-01;-4.504748982360922138e-01;-5.061058344640434470e-01;-4.328358208955223607e-01;-2.754409769335142144e-01;-2.537313432835821003e-01;-2.578018995929443613e-01;-2.130257801899592962e-01;-2.075983717774762538e-01;-2.347354138398914380e-01;-1.804613297150610696e-01;-1.709633649932157384e-01;-3.052917232021709615e-01;-2.306648575305291493e-01;-1.316146540027136880e-01;-2.374491180461329731e-01
